,Open,High,Low,Close,Adj Close,Volume,date,Dates,Time
34,510.2900085449219,511.2900085449219,509.8599853515625,510.4200134277344,510.4200134277344,400361,2021-01-08 15:30:00-05:00,2021-01-08,15:30:00
35,507.8399963378906,510.5799865722656,501.79998779296875,504.1050109863281,504.1050109863281,916043,2021-01-11 09:30:00-05:00,2021-01-11,09:30:00
36,504.0,505.0,502.44000244140625,504.55999755859375,504.55999755859375,333416,2021-01-11 10:30:00-05:00,2021-01-11,10:30:00
37,504.8299865722656,506.0,503.0799865722656,504.4800109863281,504.4800109863281,281609,2021-01-11 11:30:00-05:00,2021-01-11,11:30:00
38,504.5690002441406,505.80999755859375,503.9700012207031,504.125,504.125,209191,2021-01-11 12:30:00-05:00,2021-01-11,12:30:00
39,504.19000244140625,505.75,502.70001220703125,503.0400085449219,503.0400085449219,310449,2021-01-11 13:30:00-05:00,2021-01-11,13:30:00
40,502.95001220703125,503.2908020019531,498.5450134277344,498.5899963378906,498.5899963378906,506185,2021-01-11 14:30:00-05:00,2021-01-11,14:30:00
41,498.5899963378906,499.6449890136719,497.95001220703125,499.1000061035156,499.1000061035156,651706,2021-01-11 15:30:00-05:00,2021-01-11,15:30:00
42,500.0,501.0899963378906,489.3550109863281,490.1099853515625,490.1099853515625,1251638,2021-01-12 09:30:00-05:00,2021-01-12,09:30:00
43,490.19000244140625,490.8599853515625,488.1499938964844,488.9800109863281,488.9800109863281,1055991,2021-01-12 10:30:00-05:00,2021-01-12,10:30:00
44,489.0,490.16900634765625,485.67010498046875,487.54998779296875,487.54998779296875,677762,2021-01-12 11:30:00-05:00,2021-01-12,11:30:00
45,487.42999267578125,490.5,486.78790283203125,490.0899963378906,490.0899963378906,572706,2021-01-12 12:30:00-05:00,2021-01-12,12:30:00
46,489.92498779296875,490.5899963378906,489.1700134277344,489.95001220703125,489.95001220703125,754265,2021-01-12 13:30:00-05:00,2021-01-12,13:30:00
47,489.9200134277344,490.5,488.7349853515625,490.05999755859375,490.05999755859375,764603,2021-01-12 14:30:00-05:00,2021-01-12,14:30:00
48,490.0799865722656,494.8399963378906,489.9700012207031,494.25,494.25,582332,2021-01-12 15:30:00-05:00,2021-01-12,15:30:00
49,495.5011901855469,505.86199951171875,493.010009765625,504.8800048828125,504.8800048828125,1447705,2021-01-13 09:30:00-05:00,2021-01-13,09:30:00
50,505.1300048828125,507.42999267578125,503.4949035644531,506.55999755859375,506.55999755859375,617691,2021-01-13 10:30:00-05:00,2021-01-13,10:30:00
51,506.80999755859375,511.8399963378906,505.6700134277344,511.5425109863281,511.5425109863281,602006,2021-01-13 11:30:00-05:00,2021-01-13,11:30:00
52,511.4696044921875,512.3541870117188,509.1471862792969,509.3299865722656,509.3299865722656,470536,2021-01-13 12:30:00-05:00,2021-01-13,12:30:00
53,509.3999938964844,509.760009765625,506.7149963378906,508.04998779296875,508.04998779296875,427414,2021-01-13 13:30:00-05:00,2021-01-13,13:30:00
54,507.9700012207031,510.82000732421875,506.29998779296875,509.3489990234375,509.3489990234375,430406,2021-01-13 14:30:00-05:00,2021-01-13,14:30:00
55,509.32501220703125,511.05999755859375,507.3299865722656,507.7900085449219,507.7900085449219,550937,2021-01-13 15:30:00-05:00,2021-01-13,15:30:00
56,507.3500061035156,514.5,502.3500061035156,504.44000244140625,504.44000244140625,966024,2021-01-14 09:30:00-05:00,2021-01-14,09:30:00
57,504.4649963378906,508.239990234375,503.1400146484375,505.55999755859375,505.55999755859375,468200,2021-01-14 10:30:00-05:00,2021-01-14,10:30:00
58,505.5899963378906,505.989990234375,501.07000732421875,501.8900146484375,501.8900146484375,463063,2021-01-14 11:30:00-05:00,2021-01-14,11:30:00
59,501.70001220703125,505.4599914550781,501.5400085449219,503.56500244140625,503.56500244140625,295278,2021-01-14 12:30:00-05:00,2021-01-14,12:30:00
60,503.4700012207031,503.83990478515625,501.92498779296875,503.1000061035156,503.1000061035156,224677,2021-01-14 13:30:00-05:00,2021-01-14,13:30:00
61,502.9100036621094,503.3599853515625,499.5799865722656,501.30999755859375,501.30999755859375,387472,2021-01-14 14:30:00-05:00,2021-01-14,14:30:00
62,501.31500244140625,502.0,499.6400146484375,500.2799987792969,500.2799987792969,612160,2021-01-14 15:30:00-05:00,2021-01-14,15:30:00
63,500.0,505.9700012207031,497.2099914550781,499.17999267578125,499.17999267578125,1182723,2021-01-15 09:30:00-05:00,2021-01-15,09:30:00
64,499.1499938964844,500.760009765625,495.1000061035156,497.9800109863281,497.9800109863281,803643,2021-01-15 10:30:00-05:00,2021-01-15,10:30:00
65,497.8299865722656,503.002685546875,496.1600036621094,501.7099914550781,501.7099914550781,499847,2021-01-15 11:30:00-05:00,2021-01-15,11:30:00
66,501.760009765625,504.71099853515625,500.0,500.44000244140625,500.44000244140625,615802,2021-01-15 12:30:00-05:00,2021-01-15,12:30:00
67,500.4100036621094,502.25,499.3999938964844,500.0849914550781,500.0849914550781,439940,2021-01-15 13:30:00-05:00,2021-01-15,13:30:00
68,500.0899963378906,501.32000732421875,497.739990234375,498.8399963378906,498.8399963378906,975705,2021-01-15 14:30:00-05:00,2021-01-15,14:30:00
69,498.7900085449219,499.1499938964844,496.55999755859375,498.0,498.0,659162,2021-01-15 15:30:00-05:00,2021-01-15,15:30:00
70,501.0,509.25,493.5426940917969,500.32501220703125,500.32501220703125,1948001,2021-01-19 09:30:00-05:00,2021-01-19,09:30:00
71,500.32000732421875,504.75,499.7080078125,502.5158996582031,502.5158996582031,577810,2021-01-19 10:30:00-05:00,2021-01-19,10:30:00
72,502.7668151855469,508.1000061035156,502.3599853515625,505.21051025390625,505.21051025390625,625812,2021-01-19 11:30:00-05:00,2021-01-19,11:30:00
73,505.3500061035156,507.739990234375,503.6000061035156,506.29559326171875,506.29559326171875,584615,2021-01-19 12:30:00-05:00,2021-01-19,12:30:00
74,506.29998779296875,508.29998779296875,503.2510070800781,504.239990234375,504.239990234375,797974,2021-01-19 13:30:00-05:00,2021-01-19,13:30:00
75,504.1700134277344,504.8999938964844,502.1600036621094,502.239990234375,502.239990234375,903304,2021-01-19 14:30:00-05:00,2021-01-19,14:30:00
76,502.1099853515625,502.739990234375,500.0,502.0,502.0,1329334,2021-01-19 15:30:00-05:00,2021-01-19,15:30:00
77,564.719970703125,577.77001953125,556.8599853515625,575.22021484375,575.22021484375,13489016,2021-01-20 09:30:00-05:00,2021-01-20,09:30:00
78,575.2578735351562,576.1300048828125,569.7401733398438,571.5,571.5,3156920,2021-01-20 10:30:00-05:00,2021-01-20,10:30:00
79,571.6030883789062,580.8200073242188,571.0700073242188,578.4962158203125,578.4962158203125,3108838,2021-01-20 11:30:00-05:00,2021-01-20,11:30:00
80,578.5,583.2990112304688,578.4146118164062,581.6300048828125,581.6300048828125,2490128,2021-01-20 12:30:00-05:00,2021-01-20,12:30:00
81,581.6300048828125,593.1500244140625,580.4600219726562,592.139892578125,592.139892578125,3537620,2021-01-20 13:30:00-05:00,2021-01-20,13:30:00
82,592.0596923828125,593.2877197265625,588.22998046875,590.030029296875,590.030029296875,2747728,2021-01-20 14:30:00-05:00,2021-01-20,14:30:00
83,590.155029296875,590.8300170898438,585.9299926757812,586.25,586.25,2554455,2021-01-20 15:30:00-05:00,2021-01-20,15:30:00
84,582.4500122070312,588.7000122070312,576.0,581.1099853515625,581.1099853515625,3883063,2021-01-21 09:30:00-05:00,2021-01-21,09:30:00
85,581.4000244140625,582.0,573.0,575.0701293945312,575.0701293945312,1360817,2021-01-21 10:30:00-05:00,2021-01-21,10:30:00
86,575.3256225585938,576.6799926757812,570.6799926757812,571.094970703125,571.094970703125,1565637,2021-01-21 11:30:00-05:00,2021-01-21,11:30:00
87,571.0,573.889892578125,570.4000244140625,573.3731079101562,573.3731079101562,1152823,2021-01-21 12:30:00-05:00,2021-01-21,12:30:00
88,573.2999877929688,579.0,573.0999755859375,578.5924072265625,578.5924072265625,1063655,2021-01-21 13:30:00-05:00,2021-01-21,13:30:00
89,578.5900268554688,580.510009765625,577.8056030273438,579.8900146484375,579.8900146484375,1020914,2021-01-21 14:30:00-05:00,2021-01-21,14:30:00
90,579.7899780273438,582.5095825195312,578.1500244140625,579.8400268554688,579.8400268554688,1067742,2021-01-21 15:30:00-05:00,2021-01-21,15:30:00
91,582.0999755859375,583.989990234375,572.0,572.7069091796875,572.7069091796875,1930642,2021-01-22 09:30:00-05:00,2021-01-22,09:30:00
92,573.0,575.4400024414062,572.0,573.155029296875,573.155029296875,874460,2021-01-22 10:30:00-05:00,2021-01-22,10:30:00
93,573.0999755859375,574.4299926757812,571.1500244140625,572.4000244140625,572.4000244140625,681032,2021-01-22 11:30:00-05:00,2021-01-22,11:30:00
94,572.3200073242188,573.3900146484375,570.2899780273438,571.0175170898438,571.0175170898438,768382,2021-01-22 12:30:00-05:00,2021-01-22,12:30:00
95,571.0,572.0399780273438,567.5599975585938,568.8800048828125,568.8800048828125,877446,2021-01-22 13:30:00-05:00,2021-01-22,13:30:00
96,568.760009765625,570.1799926757812,567.030029296875,568.760009765625,568.760009765625,1098996,2021-01-22 14:30:00-05:00,2021-01-22,14:30:00
97,568.8599853515625,569.0599975585938,564.3499755859375,564.9099731445312,564.9099731445312,925242,2021-01-22 15:30:00-05:00,2021-01-22,15:30:00
98,568.8800048828125,569.75,555.3599853515625,558.7011108398438,558.7011108398438,2088255,2021-01-25 09:30:00-05:00,2021-01-25,09:30:00
99,558.9099731445312,560.969970703125,548.6500244140625,555.1900024414062,555.1900024414062,1421820,2021-01-25 10:30:00-05:00,2021-01-25,10:30:00
100,555.2100219726562,559.97998046875,553.9199829101562,554.6300048828125,554.6300048828125,641508,2021-01-25 11:30:00-05:00,2021-01-25,11:30:00
101,554.5599975585938,562.5499877929688,553.719970703125,558.0549926757812,558.0549926757812,705968,2021-01-25 12:30:00-05:00,2021-01-25,12:30:00
102,558.22998046875,558.22998046875,552.75,554.219970703125,554.219970703125,503997,2021-01-25 13:30:00-05:00,2021-01-25,13:30:00
103,554.1900024414062,557.543701171875,552.5399780273438,555.1900024414062,555.1900024414062,724056,2021-01-25 14:30:00-05:00,2021-01-25,14:30:00
104,555.010009765625,557.9400024414062,553.8099975585938,556.6300048828125,556.6300048828125,781090,2021-01-25 15:30:00-05:00,2021-01-25,15:30:00
105,554.72998046875,567.4799194335938,554.0599975585938,564.5800170898438,564.5800170898438,1405647,2021-01-26 09:30:00-05:00,2021-01-26,09:30:00
106,564.7849731445312,567.25,561.1016235351562,562.5700073242188,562.5700073242188,748118,2021-01-26 10:30:00-05:00,2021-01-26,10:30:00
107,562.4000244140625,567.989990234375,562.3800048828125,566.3900146484375,566.3900146484375,549812,2021-01-26 11:30:00-05:00,2021-01-26,11:30:00
108,566.4000244140625,567.6699829101562,561.3200073242188,561.9019165039062,561.9019165039062,592880,2021-01-26 12:30:00-05:00,2021-01-26,12:30:00
109,561.9263916015625,562.4702758789062,558.3099975585938,562.0635986328125,562.0635986328125,464942,2021-01-26 13:30:00-05:00,2021-01-26,13:30:00
110,562.1900024414062,562.4249877929688,558.6400146484375,561.0750122070312,561.0750122070312,453519,2021-01-26 14:30:00-05:00,2021-01-26,14:30:00
111,560.969970703125,563.905029296875,560.5800170898438,561.9400024414062,561.9400024414062,544999,2021-01-26 15:30:00-05:00,2021-01-26,15:30:00
112,550.7100219726562,556.418701171875,540.1799926757812,546.864990234375,546.864990234375,1741720,2021-01-27 09:30:00-05:00,2021-01-27,09:30:00
113,546.8099975585938,547.8099975585938,542.1799926757812,545.0900268554688,545.0900268554688,827080,2021-01-27 10:30:00-05:00,2021-01-27,10:30:00
114,545.510009765625,545.7056274414062,538.5499877929688,541.3250122070312,541.3250122070312,732984,2021-01-27 11:30:00-05:00,2021-01-27,11:30:00
115,541.1400146484375,542.7410888671875,537.5999755859375,539.030029296875,539.030029296875,693105,2021-01-27 12:30:00-05:00,2021-01-27,12:30:00
116,539.260009765625,540.2130126953125,532.5,532.6954956054688,532.6954956054688,825017,2021-01-27 13:30:00-05:00,2021-01-27,13:30:00
117,532.9099731445312,535.5700073242188,529.9400024414062,530.5999755859375,530.5999755859375,1077809,2021-01-27 14:30:00-05:00,2021-01-27,14:30:00
118,530.5700073242188,533.6699829101562,515.72998046875,522.7999877929688,522.7999877929688,2052703,2021-01-27 15:30:00-05:00,2021-01-27,15:30:00
119,535.9099731445312,545.5,532.4500122070312,538.8250122070312,538.8250122070312,1865192,2021-01-28 09:30:00-05:00,2021-01-28,09:30:00
120,539.0700073242188,545.2000122070312,538.2999877929688,543.8499755859375,543.8499755859375,606085,2021-01-28 10:30:00-05:00,2021-01-28,10:30:00
121,543.8400268554688,551.239990234375,541.7509155273438,550.77001953125,550.77001953125,828182,2021-01-28 11:30:00-05:00,2021-01-28,11:30:00
122,550.7899780273438,553.148193359375,546.580078125,547.635009765625,547.635009765625,652690,2021-01-28 12:30:00-05:00,2021-01-28,12:30:00
123,547.6300048828125,548.52001953125,544.3200073242188,546.375,546.375,467145,2021-01-28 13:30:00-05:00,2021-01-28,13:30:00
124,546.2899780273438,546.760009765625,541.72998046875,542.6099853515625,542.6099853515625,467479,2021-01-28 14:30:00-05:00,2021-01-28,14:30:00
125,542.780029296875,543.6599731445312,538.25,538.5900268554688,538.5900268554688,598177,2021-01-28 15:30:00-05:00,2021-01-28,15:30:00
126,538.0,541.0,531.3099975585938,539.5,539.5,994020,2021-01-29 09:30:00-05:00,2021-01-29,09:30:00
127,539.739990234375,540.3800048828125,532.510009765625,532.5800170898438,532.5800170898438,388178,2021-01-29 10:30:00-05:00,2021-01-29,10:30:00
128,532.6300048828125,535.5999145507812,531.75,534.4749755859375,534.4749755859375,351479,2021-01-29 11:30:00-05:00,2021-01-29,11:30:00
129,534.2100219726562,534.77001953125,530.1799926757812,532.8800048828125,532.8800048828125,585660,2021-01-29 12:30:00-05:00,2021-01-29,12:30:00
130,532.5700073242188,537.7899780273438,530.5800170898438,536.5399780273438,536.5399780273438,393933,2021-01-29 13:30:00-05:00,2021-01-29,13:30:00
131,536.6220092773438,536.6220092773438,532.5999755859375,534.4149780273438,534.4149780273438,356163,2021-01-29 14:30:00-05:00,2021-01-29,14:30:00
132,534.4149780273438,534.8641967773438,531.4600219726562,532.3900146484375,532.3900146484375,688279,2021-01-29 15:30:00-05:00,2021-01-29,15:30:00
133,536.7899780273438,539.2000122070312,531.72998046875,536.260009765625,536.260009765625,825964,2021-02-01 09:30:00-05:00,2021-02-01,09:30:00
134,536.3499755859375,540.5999755859375,533.0501098632812,540.3200073242188,540.3200073242188,411534,2021-02-01 10:30:00-05:00,2021-02-01,10:30:00
135,540.47998046875,541.719970703125,538.5,540.0,540.0,423846,2021-02-01 11:30:00-05:00,2021-02-01,11:30:00
136,540.1900024414062,545.0599975585938,539.260009765625,543.97998046875,543.97998046875,363751,2021-02-01 12:30:00-05:00,2021-02-01,12:30:00
137,543.7899780273438,544.469970703125,539.6599731445312,539.8250122070312,539.8250122070312,289123,2021-02-01 13:30:00-05:00,2021-02-01,13:30:00
138,539.5800170898438,542.5,538.2000122070312,542.2523803710938,542.2523803710938,340354,2021-02-01 14:30:00-05:00,2021-02-01,14:30:00
139,542.2523803710938,543.5800170898438,538.02001953125,538.7100219726562,538.7100219726562,432516,2021-02-01 15:30:00-05:00,2021-02-01,15:30:00
140,542.010009765625,551.739990234375,538.9349975585938,549.2100219726562,549.2100219726562,943333,2021-02-02 09:30:00-05:00,2021-02-02,09:30:00
141,549.0399780273438,555.3599853515625,549.0399780273438,550.6599731445312,550.6599731445312,632520,2021-02-02 10:30:00-05:00,2021-02-02,10:30:00
142,550.469970703125,555.2550048828125,550.4299926757812,554.7949829101562,554.7949829101562,464793,2021-02-02 11:30:00-05:00,2021-02-02,11:30:00
143,554.719970703125,554.8599853515625,549.5800170898438,551.125,551.125,240103,2021-02-02 12:30:00-05:00,2021-02-02,12:30:00
144,551.10498046875,554.9771728515625,551.0089721679688,553.5800170898438,553.5800170898438,320718,2021-02-02 13:30:00-05:00,2021-02-02,13:30:00
145,553.489990234375,555.47998046875,551.5,553.6500244140625,553.6500244140625,308545,2021-02-02 14:30:00-05:00,2021-02-02,14:30:00
146,553.5549926757812,553.5700073242188,546.3400268554688,548.1699829101562,548.1699829101562,522343,2021-02-02 15:30:00-05:00,2021-02-02,15:30:00
147,550.1699829101562,550.47998046875,539.1799926757812,539.6500244140625,539.6500244140625,824368,2021-02-03 09:30:00-05:00,2021-02-03,09:30:00
148,539.6849975585938,543.1599731445312,538.2429809570312,541.8599853515625,541.8599853515625,391288,2021-02-03 10:30:00-05:00,2021-02-03,10:30:00
149,541.8599853515625,543.77001953125,541.1616821289062,543.2899780273438,543.2899780273438,237317,2021-02-03 11:30:00-05:00,2021-02-03,11:30:00
150,543.3099975585938,545.1599731445312,541.5,543.6900024414062,543.6900024414062,362034,2021-02-03 12:30:00-05:00,2021-02-03,12:30:00
151,543.8037109375,545.3300170898438,542.6060180664062,543.0526123046875,543.0526123046875,168673,2021-02-03 13:30:00-05:00,2021-02-03,13:30:00
152,543.1649780273438,543.27001953125,540.0,540.9349975585938,540.9349975585938,309366,2021-02-03 14:30:00-05:00,2021-02-03,14:30:00
153,540.7899780273438,542.030029296875,539.27001953125,539.2999877929688,539.2999877929688,345743,2021-02-03 15:30:00-05:00,2021-02-03,15:30:00
154,539.8099975585938,544.8400268554688,537.510009765625,542.989990234375,542.989990234375,697012,2021-02-04 09:30:00-05:00,2021-02-04,09:30:00
155,543.2000122070312,545.219970703125,541.00927734375,541.9000244140625,541.9000244140625,338668,2021-02-04 10:30:00-05:00,2021-02-04,10:30:00
156,542.010009765625,549.6900024414062,540.010009765625,546.8800048828125,546.8800048828125,895951,2021-02-04 11:30:00-05:00,2021-02-04,11:30:00
157,546.8300170898438,559.47998046875,546.530029296875,557.1099853515625,557.1099853515625,1541886,2021-02-04 12:30:00-05:00,2021-02-04,12:30:00
158,557.1199951171875,558.7299194335938,552.6199951171875,553.35107421875,553.35107421875,511171,2021-02-04 13:30:00-05:00,2021-02-04,13:30:00
159,553.3400268554688,553.3400268554688,550.239990234375,552.0200805664062,552.0200805664062,405798,2021-02-04 14:30:00-05:00,2021-02-04,14:30:00
160,552.1599731445312,552.40478515625,549.0599975585938,552.3699951171875,552.3699951171875,501438,2021-02-04 15:30:00-05:00,2021-02-04,15:30:00
161,552.260009765625,553.3900146484375,545.5900268554688,549.1699829101562,549.1699829101562,599013,2021-02-05 09:30:00-05:00,2021-02-05,09:30:00
162,549.344970703125,549.4447021484375,546.4099731445312,546.4666748046875,546.4666748046875,313276,2021-02-05 10:30:00-05:00,2021-02-05,10:30:00
163,546.8095092773438,552.0,546.30322265625,551.4600219726562,551.4600219726562,315761,2021-02-05 11:30:00-05:00,2021-02-05,11:30:00
164,551.4649047851562,554.4400024414062,550.2100219726562,552.885009765625,552.885009765625,278314,2021-02-05 12:30:00-05:00,2021-02-05,12:30:00
165,552.9099731445312,553.75,549.52001953125,551.2000122070312,551.2000122070312,205992,2021-02-05 13:30:00-05:00,2021-02-05,13:30:00
166,551.1400146484375,551.739990234375,549.2440795898438,549.5399780273438,549.5399780273438,166126,2021-02-05 14:30:00-05:00,2021-02-05,14:30:00
167,549.8499145507812,551.22998046875,549.489990234375,550.72998046875,550.72998046875,251638,2021-02-05 15:30:00-05:00,2021-02-05,15:30:00
168,555.0,555.0,543.7000122070312,554.1099853515625,554.1099853515625,845586,2021-02-08 09:30:00-05:00,2021-02-08,09:30:00
169,553.8300170898438,553.8300170898438,548.8200073242188,549.4000244140625,549.4000244140625,283241,2021-02-08 10:30:00-05:00,2021-02-08,10:30:00
170,549.5399780273438,549.5900268554688,546.0,548.489990234375,548.489990234375,278592,2021-02-08 11:30:00-05:00,2021-02-08,11:30:00
171,548.4749755859375,548.4749755859375,546.0,547.22998046875,547.22998046875,172046,2021-02-08 12:30:00-05:00,2021-02-08,12:30:00
172,547.14501953125,547.739990234375,545.9299926757812,547.2750244140625,547.2750244140625,252580,2021-02-08 13:30:00-05:00,2021-02-08,13:30:00
173,547.1099853515625,548.4998779296875,546.4000244140625,546.885009765625,546.885009765625,226084,2021-02-08 14:30:00-05:00,2021-02-08,14:30:00
174,547.1500244140625,549.5800170898438,546.7100219726562,548.010009765625,548.010009765625,346753,2021-02-08 15:30:00-05:00,2021-02-08,15:30:00
175,546.0,566.0,543.0,558.8599853515625,558.8599853515625,1398869,2021-02-09 09:30:00-05:00,2021-02-09,09:30:00
176,558.8599853515625,560.5499877929688,554.02001953125,556.2449951171875,556.2449951171875,437961,2021-02-09 10:30:00-05:00,2021-02-09,10:30:00
177,556.5499877929688,562.6500244140625,554.239990234375,561.0900268554688,561.0900268554688,442285,2021-02-09 11:30:00-05:00,2021-02-09,11:30:00
178,561.4990234375,562.0,558.5,560.02001953125,560.02001953125,207469,2021-02-09 12:30:00-05:00,2021-02-09,12:30:00
179,560.0599975585938,563.0,559.8800048828125,562.7000122070312,562.7000122070312,272155,2021-02-09 13:30:00-05:00,2021-02-09,13:30:00
180,562.469970703125,563.02001953125,560.9000244140625,562.280029296875,562.280029296875,242163,2021-02-09 14:30:00-05:00,2021-02-09,14:30:00
181,562.260009765625,562.6599731445312,557.3300170898438,558.9099731445312,558.9099731445312,470525,2021-02-09 15:30:00-05:00,2021-02-09,15:30:00
182,562.5,564.7100219726562,553.4630126953125,557.1500244140625,557.1500244140625,971211,2021-02-10 09:30:00-05:00,2021-02-10,09:30:00
183,556.8800048828125,560.0,555.0,558.7379760742188,558.7379760742188,510251,2021-02-10 10:30:00-05:00,2021-02-10,10:30:00
184,558.4400024414062,559.969970703125,556.0,557.22998046875,557.22998046875,204768,2021-02-10 11:30:00-05:00,2021-02-10,11:30:00
185,557.4400024414062,557.5,556.0,556.1599731445312,556.1599731445312,205526,2021-02-10 12:30:00-05:00,2021-02-10,12:30:00
186,556.22998046875,557.489990234375,555.0700073242188,557.385009765625,557.385009765625,487585,2021-02-10 13:30:00-05:00,2021-02-10,13:30:00
187,557.385009765625,566.6500244140625,556.8300170898438,563.6199951171875,563.6199951171875,734195,2021-02-10 14:30:00-05:00,2021-02-10,14:30:00
188,563.6300048828125,564.260009765625,561.6699829101562,563.989990234375,563.989990234375,446721,2021-02-10 15:30:00-05:00,2021-02-10,15:30:00
189,564.4420166015625,565.9299926757812,558.5,558.5,558.5,537975,2021-02-11 09:30:00-05:00,2021-02-11,09:30:00
190,558.5999755859375,561.1234741210938,556.5,556.8900146484375,556.8900146484375,359916,2021-02-11 10:30:00-05:00,2021-02-11,10:30:00
191,556.8900146484375,558.7598876953125,554.219970703125,554.9547729492188,554.9547729492188,311728,2021-02-11 11:30:00-05:00,2021-02-11,11:30:00
192,554.8624267578125,558.0800170898438,554.7100219726562,557.9500122070312,557.9500122070312,202670,2021-02-11 12:30:00-05:00,2021-02-11,12:30:00
