Hashtag,date,likes,retweets,compound,Weights,Total_Weighted_Score
$AAPL,2020-12-30 03:00:00,4.357142857142857,0.03571428571428571,0.10137857142857143,43.93178571428571,2.8160153214285715
$AAPL,2020-12-30 04:00:00,3.6153846153846154,0.07692307692307693,0.06846153846153846,36.92846153846154,16.684343076923078
$AAPL,2020-12-30 05:00:00,4.761904761904762,0.09523809523809523,0.10459523809523809,48.574285714285715,0.15051738095238118
$AAPL,2020-12-30 06:00:00,2.5,0.0,0.025971428571428583,25.004285714285714,7.464105142857143
$AAPL,2020-12-30 07:00:00,3.909090909090909,0.0,-0.09276363636363637,39.093636363636364,-3.8152523636363638
$AAPL,2020-12-30 08:00:00,2.75,0.0,0.053775,27.5025,-0.97275075
$AAPL,2020-12-30 09:00:00,5.5,0.0,0.1342125,55.0025,-8.812017
$AAPL,2020-12-30 10:00:00,2.2666666666666666,0.0,0.10242666666666667,22.668666666666663,1.827335133333333
$AAPL,2020-12-30 11:00:00,2.8,0.2,0.03566999999999999,30.000999999999998,0.48230000000000006
$AAPL,2020-12-30 12:00:00,2.7083333333333335,0.0,0.09782083333333334,27.085833333333337,4.141421791666667
$AAPL,2020-12-30 13:00:00,2.0444444444444443,0.022222222222222223,0.19232444444444446,20.670444444444446,2.6109366666666665
$AAPL,2020-12-30 14:00:00,1.5087719298245614,0.008771929824561403,0.06588596491228071,15.179385964912282,0.9409954298245613
$AAPL,2020-12-30 15:00:00,1.3658536585365855,0.024390243902439025,0.0739360975609756,13.90570731707317,1.2377143463414633
$AAPL,2020-12-30 16:00:00,1.5193798449612403,0.015503875968992248,0.10370697674418604,15.352558139534883,1.565902558139535
$AAPL,2020-12-30 17:00:00,1.3867924528301887,0.018867924528301886,0.034010377358490565,14.060660377358492,0.23541775471698115
$AAPL,2020-12-30 18:00:00,1.4189189189189189,0.04054054054054054,0.05493108108108108,14.597837837837838,1.026603527027027
$AAPL,2020-12-30 19:00:00,1.231578947368421,0.021052631578947368,0.01518631578947369,12.53042105263158,0.5376284631578947
$AAPL,2020-12-30 20:00:00,1.5818181818181818,0.02727272727272727,0.020092727272727276,16.094272727272728,-0.2032277090909091
$AAPL,2020-12-30 21:00:00,3.6486486486486487,0.02702702702702703,0.052091891891891895,36.758648648648645,-1.3231771621621624
$AAPL,2020-12-30 22:00:00,2.66,0.06,0.181032,27.2038,6.52482458
$AAPL,2020-12-30 23:00:00,2.4871794871794872,0.10256410256410256,0.08394871794871794,25.90153846153846,2.569658487179487
$AAPL,2020-12-31 00:00:00,3.4,0.1,0.1706,35.003,3.7801129500000004
$AAPL,2020-12-31 01:00:00,1.826086956521739,0.0,0.05198260869565218,18.26521739130435,2.1148201304347825
$AAPL,2020-12-31 02:00:00,2.375,0.125,0.13516666666666668,25.0025,1.5376404583333334
$AAPL,2020-12-31 03:00:00,1.7272727272727273,0.045454545454545456,0.07334545454545455,17.733636363636364,-2.612552909090909
$AAPL,2020-12-31 04:00:00,3.9411764705882355,0.058823529411764705,0.027070588235294114,40.00411764705882,4.650037411764706
$AAPL,2020-12-31 05:00:00,1.2352941176470589,0.0,0.14261764705882354,12.358235294117648,0.8545709411764706
$AAPL,2020-12-31 06:00:00,2.4285714285714284,0.14285714285714285,0.09855714285714286,25.717142857142854,-2.234321857142857
$AAPL,2020-12-31 07:00:00,3.0,0.0,0.100475,30.0025,2.0095
$AAPL,2020-12-31 08:00:00,6.5,0.0,0.13313750000000002,65.0025,1.5570438749999997
$AAPL,2020-12-31 09:00:00,2.9,0.0,0.19908,29.003000000000004,7.5859404
$AAPL,2020-12-31 10:00:00,1.7142857142857142,0.0,0.038585714285714286,17.147142857142857,1.0864875714285716
$AAPL,2020-12-31 11:00:00,2.6470588235294117,0.11764705882352941,0.11167058823529412,27.65,8.329135705882353
$AAPL,2020-12-31 12:00:00,2.7906976744186047,0.09302325581395349,0.09253023255813954,28.83906976744186,2.933270906976744
$AAPL,2020-12-31 13:00:00,2.238095238095238,0.031746031746031744,0.1780031746031746,22.70126984126984,2.8972886666666664
$AAPL,2020-12-31 14:00:00,1.2454545454545454,0.045454545454545456,0.07188363636363636,12.913454545454545,1.556529218181818
$AAPL,2020-12-31 15:00:00,1.1011904761904763,0.011904761904761904,0.04267083333333334,11.13625,0.5120486488095238
$AAPL,2020-12-31 16:00:00,1.4110429447852761,0.018404907975460124,0.01619631901840491,14.298588957055216,1.3255413006134968
$AAPL,2020-12-31 17:00:00,1.2773722627737227,0.0948905109489051,0.07828102189781021,13.726496350364963,1.0625915328467153
$AAPL,2020-12-31 18:00:00,1.411764705882353,0.047058823529411764,0.11093411764705882,14.592705882352943,2.7673079647058825
$AAPL,2020-12-31 19:00:00,1.1923076923076923,0.0,0.09638557692307691,11.927788461538462,1.650654778846154
$AAPL,2020-12-31 20:00:00,1.287037037037037,0.009259259259259259,0.14574074074074075,12.967037037037038,1.8119582314814815
$AAPL,2020-12-31 21:00:00,2.5795454545454546,0.011363636363636364,0.12620227272727272,25.91215909090909,7.642978488636363
$AAPL,2020-12-31 22:00:00,2.4857142857142858,0.0,0.2866742857142857,24.859714285714286,11.028141485714286
$AAPL,2020-12-31 23:00:00,3.5652173913043477,0.043478260869565216,0.18788695652173912,36.08826086956522,7.941844000000001
$AAPL,2021-01-01 00:00:00,3.2142857142857144,0.03571428571428571,0.2666857142857143,32.50142857142857,13.645844964285715
$AAPL,2021-01-01 01:00:00,2.5,0.0,0.05650999999999999,25.000999999999998,-4.202812400000001
$AAPL,2021-01-01 02:00:00,7.294117647058823,0.0,0.17444117647058824,72.94411764705882,23.117844470588235
$AAPL,2021-01-01 03:00:00,3.727272727272727,0.09090909090909091,0.2616545454545455,38.18454545454546,4.0429462727272725
$AAPL,2021-01-01 04:00:00,1.7,0.0,0.23793999999999998,17.003,3.4179578999999998
$AAPL,2021-01-01 05:00:00,3.7857142857142856,0.07142857142857142,0.05070000000000001,38.574999999999996,4.345284857142857
$AAPL,2021-01-01 06:00:00,4.9,0.0,0.26692,49.004000000000005,23.466477
$AAPL,2021-01-01 07:00:00,11.0,0.0,-0.20579999999999998,110.0,1.082666666666667
$AAPL,2021-01-01 08:00:00,0.5,0.0,0.30925,5.005,0.3887065
$AAPL,2021-01-01 09:00:00,0.0,0.0,0.0,0.01,0.0
$AAPL,2021-01-01 10:00:00,0.0,0.0,0.0,0.01,0.0
$AAPL,2021-01-01 11:00:00,0.0,0.0,0.0,0.01,0.0
$AAPL,2021-01-01 12:00:00,3.0,0.0,0.25233333333333335,30.006666666666664,3.697599333333333
$AAPL,2021-01-01 13:00:00,5.0,0.0,0.0,50.005,0.0
$AAPL,2021-01-01 14:00:00,18.0,0.5,0.1832,185.005,121.47746316666668
$AAPL,2021-01-01 15:00:00,3.6923076923076925,0.0,0.13577692307692307,36.925384615384615,6.189230769230769
$AAPL,2021-01-01 16:00:00,2.5789473684210527,0.0,0.15427894736842107,25.793684210526315,4.7526353684210525
$AAPL,2021-01-01 17:00:00,2.5,0.0,0.13257500000000003,25.002499999999998,1.8260358333333333
$AAPL,2021-01-01 18:00:00,2.5,0.125,0.26001250000000004,26.2525,1.826550625
$AAPL,2021-01-01 19:00:00,5.285714285714286,0.14285714285714285,0.15855714285714287,54.28857142857142,16.34551664285714
$AAPL,2021-01-01 20:00:00,3.0625,0.0,0.144575,30.628125,6.9406319375
$AAPL,2021-01-01 21:00:00,3.2,0.0,0.38114,32.004000000000005,16.9060516
$AAPL,2021-01-01 22:00:00,2.111111111111111,0.0,0.02301111111111111,21.114444444444445,6.148331444444445
$AAPL,2021-01-01 23:00:00,0.5,0.0,0.218,5.0075,0.00218
$AAPL,2021-01-02 00:00:00,3.3333333333333335,0.0,0.22172222222222224,33.33777777777778,-9.478326444444447
$AAPL,2021-01-02 01:00:00,3.5,0.0,0.322675,35.0025,6.38175
$AAPL,2021-01-02 02:00:00,3.375,0.125,0.3833625,35.004999999999995,13.97724375
$AAPL,2021-01-02 03:00:00,1.7142857142857142,0.0,0.15921428571428572,17.144285714285715,-4.776428571428572
$AAPL,2021-01-02 04:00:00,3.3333333333333335,0.0,0.24670833333333334,33.336666666666666,4.604800583333334
$AAPL,2021-01-02 05:00:00,0.9333333333333333,0.0,0.18765333333333334,9.337333333333333,1.5014047333333334
$AAPL,2021-01-02 06:00:00,2.4285714285714284,0.0,0.21221428571428572,24.288571428571426,4.903305142857143
$AAPL,2021-01-02 07:00:00,5.333333333333333,0.0,0.30426666666666663,53.333333333333336,33.46933333333333
$AAPL,2021-01-02 08:00:00,3.1666666666666665,0.0,0.0,31.668333333333333,0.0
$AAPL,2021-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0
$AAPL,2021-01-02 10:00:00,0.0,0.0,0.6696,0.01,0.006696
$AAPL,2021-01-02 11:00:00,1.0,0.0,0.0,10.005,0.0
$AAPL,2021-01-02 12:00:00,1.0,0.0,0.1468,10.003333333333332,1.468
$AAPL,2021-01-02 13:00:00,1.5,0.0,0.4696833333333334,15.003333333333332,2.6555433333333336
$AAPL,2021-01-02 14:00:00,3.875,0.0,0.1530625,38.75125,2.9503415
$AAPL,2021-01-02 15:00:00,4.333333333333333,0.0,0.1860222222222222,43.33555555555555,-2.704935222222221
$AAPL,2021-01-02 16:00:00,4.285714285714286,0.07142857142857142,0.23727142857142858,43.57214285714286,14.273642857142859
$AAPL,2021-01-02 17:00:00,2.3846153846153846,0.07692307692307693,0.3053230769230769,24.61923076923077,7.696689846153847
$AAPL,2021-01-02 18:00:00,2.1875,0.0625,0.0620625,22.50375,4.189140125
$AAPL,2021-01-02 19:00:00,3.7058823529411766,0.0,0.3136117647058823,37.061764705882354,11.715602235294117
$AAPL,2021-01-02 20:00:00,3.5,0.0,0.09977142857142858,35.00285714285714,8.158742214285713
$AAPL,2021-01-02 21:00:00,5.428571428571429,0.07142857142857142,0.12815714285714286,55.0,4.802071428571429
$AAPL,2021-01-02 22:00:00,5.888888888888889,0.1111111111111111,0.22144444444444444,60.00111111111111,6.7200415555555555
$AAPL,2021-01-02 23:00:00,2.5,0.08333333333333333,0.16884166666666667,25.837500000000002,2.3975514166666665
$AAPL,2021-01-03 00:00:00,2.8333333333333335,0.0,0.023333333333333345,28.333333333333332,-9.513333333333334
$AAPL,2021-01-03 01:00:00,6.888888888888889,0.1111111111111111,0.0870888888888889,70.00444444444445,25.833555555555556
$AAPL,2021-01-03 02:00:00,3.2777777777777777,0.1111111111111111,0.06862777777777779,33.891666666666666,0.8172503333333339
$AAPL,2021-01-03 03:00:00,4.285714285714286,0.14285714285714285,0.31464285714285717,44.29,10.811078142857143
$AAPL,2021-01-03 04:00:00,5.75,0.0625,0.05004374999999999,58.12625,5.371437500000001
$AAPL,2021-01-03 05:00:00,3.8461538461538463,0.23076923076923078,0.19276153846153846,40.77076923076923,8.297680923076923
$AAPL,2021-01-03 06:00:00,3.2,0.2,0.025039999999999996,34.001999999999995,-5.4784806
$AAPL,2021-01-03 07:00:00,2.1666666666666665,0.0,-0.08273333333333333,21.67,0.6436666666666668
$AAPL,2021-01-03 08:00:00,2.5,0.0,0.05755,25.001666666666665,-2.7403713333333335
$AAPL,2021-01-03 09:00:00,2.5,0.25,0.05387499999999999,27.5,3.20725
$AAPL,2021-01-03 10:00:00,1.8333333333333333,0.3333333333333333,0.13075,21.673333333333332,9.1525
$AAPL,2021-01-03 11:00:00,1.25,0.125,0.120325,13.752500000000001,0.40199662499999966
$AAPL,2021-01-03 12:00:00,2.0,0.0,0.15293333333333334,20.003333333333334,4.588
$AAPL,2021-01-03 13:00:00,2.4166666666666665,0.0,0.1428,24.169166666666666,3.6532516666666663
$AAPL,2021-01-03 14:00:00,3.090909090909091,0.0,0.0021818181818181685,30.91090909090909,-4.112727272727273
$AAPL,2021-01-03 15:00:00,3.8,0.13333333333333333,0.16843333333333332,39.334666666666664,5.425666666666666
$AAPL,2021-01-03 16:00:00,4.5,0.0,0.274425,45.0025,9.372566166666667
$AAPL,2021-01-03 17:00:00,4.266666666666667,0.13333333333333333,0.13579333333333335,44.00333333333333,5.848911333333333
$AAPL,2021-01-03 18:00:00,3.6,0.0,0.15188666666666664,36.004000000000005,3.6157798
$AAPL,2021-01-03 19:00:00,3.8125,0.125,0.18978125,39.3775,9.6114964375
$AAPL,2021-01-03 20:00:00,2.176470588235294,0.058823529411764705,0.06569411764705882,22.356470588235293,-0.600572294117647
$AAPL,2021-01-03 21:00:00,5.714285714285714,0.14285714285714285,0.15584285714285714,58.57357142857143,8.902160642857144
$AAPL,2021-01-03 22:00:00,2.111111111111111,0.0,0.04013333333333333,21.114444444444445,0.00040133333333333335
$AAPL,2021-01-03 23:00:00,3.588235294117647,0.058823529411764705,0.15002941176470588,36.47470588235294,14.634413882352941
$AAPL,2021-01-04 00:00:00,3.3157894736842106,0.05263157894736842,0.22632105263157898,33.68789473684211,1.075933157894737
$AAPL,2021-01-04 01:00:00,2.8095238095238093,0.09523809523809523,0.004838095238095234,29.05047619047619,-4.690367095238095
$AAPL,2021-01-04 02:00:00,2.5238095238095237,0.0,0.09952380952380951,25.24,1.4398698571428572
$AAPL,2021-01-04 03:00:00,3.25,0.0,0.127975,32.5025,3.8862026875
$AAPL,2021-01-04 04:00:00,7.1875,0.0,-0.051449999999999996,71.875625,12.502875
$AAPL,2021-01-04 05:00:00,5.0,0.0,0.26798333333333335,50.0025,18.093201083333334
$AAPL,2021-01-04 06:00:00,1.8571428571428572,0.0,0.10979285714285715,18.574285714285715,1.3856151428571428
$AAPL,2021-01-04 07:00:00,3.5384615384615383,0.0,0.06479230769230769,35.38846153846154,1.5488482307692308
$AAPL,2021-01-04 08:00:00,4.5,0.0,0.21466666666666664,45.0,11.519666666666666
$AAPL,2021-01-04 09:00:00,5.7,0.0,0.12227000000000002,57.001,8.3502612
$AAPL,2021-01-04 10:00:00,3.8421052631578947,0.05263157894736842,0.03942631578947368,38.95052631578947,2.7062412105263163
$AAPL,2021-01-04 11:00:00,2.5833333333333335,0.041666666666666664,0.2111375,26.254166666666666,9.802069874999999
$AAPL,2021-01-04 12:00:00,1.28125,0.0,0.08605312500000001,12.8175,2.8896981875
$AAPL,2021-01-04 13:00:00,2.090909090909091,0.09090909090909091,0.09884772727272727,21.820454545454545,2.785108272727273
$AAPL,2021-01-04 14:00:00,1.2380952380952381,0.023809523809523808,0.05033888888888889,12.623809523809523,0.5919426825396825
$AAPL,2021-01-04 15:00:00,1.1608040201005025,0.02512562814070352,0.013849748743718596,11.863417085427136,0.10219227638190953
$AAPL,2021-01-04 16:00:00,1.326086956521739,0.010869565217391304,0.042372282608695654,13.373858695652174,1.295746902173913
$AAPL,2021-01-04 17:00:00,1.3141891891891893,0.02027027027027027,0.02097128378378378,13.34875,0.08892424324324325
$AAPL,2021-01-04 18:00:00,1.5314009661835748,0.08695652173913043,0.1063463768115942,16.1875845410628,2.490137154589372
$AAPL,2021-01-04 19:00:00,1.0258064516129033,0.06451612903225806,0.10830580645161289,10.907548387096774,0.6588137225806451
$AAPL,2021-01-04 20:00:00,1.40625,0.03125,0.1163359375,14.37875,2.341964109375
$AAPL,2021-01-04 21:00:00,1.726027397260274,0.0684931506849315,0.10441232876712328,17.948630136986303,4.139502506849315
$AAPL,2021-01-04 22:00:00,1.4864864864864864,0.02702702702702703,0.15443783783783785,15.13864864864865,3.5254224864864865
$AAPL,2021-01-04 23:00:00,2.230769230769231,0.02564102564102564,0.07524615384615385,22.56692307692308,0.24327584615384615
$AAPL,2021-01-05 00:00:00,2.5555555555555554,0.05555555555555555,0.13851944444444445,26.113333333333333,2.1515785555555555
$AAPL,2021-01-05 01:00:00,4.03125,0.03125,0.19086875,40.626875,2.8770039062499997
$AAPL,2021-01-05 02:00:00,2.3684210526315788,0.10526315789473684,0.13428421052631578,24.737894736842104,3.9216004473684207
$AAPL,2021-01-05 03:00:00,4.419354838709677,0.03225806451612903,0.08451290322580644,44.51806451612903,3.0651941612903224
$AAPL,2021-01-05 04:00:00,2.8,0.04,0.186176,28.4036,0.6229781199999996
$AAPL,2021-01-05 05:00:00,2.6538461538461537,0.0,0.08296153846153846,26.54076923076923,1.9064045384615385
$AAPL,2021-01-05 06:00:00,3.0,0.0,0.0014571428571428632,30.002142857142854,3.0812012857142856
$AAPL,2021-01-05 07:00:00,4.125,0.0,-0.030256250000000005,41.250625,0.6231249999999999
$AAPL,2021-01-05 08:00:00,2.75,0.0,-0.025675,27.5,-1.5405
$AAPL,2021-01-05 09:00:00,2.8333333333333335,0.16666666666666666,0.17542500000000003,30.001666666666665,5.260583333333333
$AAPL,2021-01-05 10:00:00,1.6,0.0,0.14951,16.002000000000002,1.372728
$AAPL,2021-01-05 11:00:00,1.6363636363636365,0.0,0.05670909090909091,16.368181818181817,0.3833657272727273
$AAPL,2021-01-05 12:00:00,1.7272727272727273,0.06060606060606061,0.0735090909090909,17.882121212121213,0.38679418181818176
$AAPL,2021-01-05 13:00:00,1.1833333333333333,0.08333333333333333,0.06601333333333333,12.671,0.33384344999999993
$AAPL,2021-01-05 14:00:00,1.3821138211382114,0.04878048780487805,0.16738373983739838,14.313577235772357,2.6916487154471542
$AAPL,2021-01-05 15:00:00,1.2746478873239437,0.04929577464788732,0.07656126760563381,13.242957746478874,1.0849232323943663
$AAPL,2021-01-05 16:00:00,0.9369369369369369,0.036036036036036036,0.07456486486486487,9.734504504504505,0.9703529549549549
$AAPL,2021-01-05 17:00:00,0.8586956521739131,0.043478260869565216,0.026202173913043473,9.026630434782609,0.2606816304347826
$AAPL,2021-01-05 18:00:00,1.838235294117647,0.014705882352941176,0.1249014705882353,18.5325,2.437095970588235
$AAPL,2021-01-05 19:00:00,1.174757281553398,0.019417475728155338,0.10098349514563108,11.946504854368932,0.44272867961165047
$AAPL,2021-01-05 20:00:00,1.7222222222222223,0.06944444444444445,0.029638888888888895,17.91888888888889,-0.7923165277777778
$AAPL,2021-01-05 21:00:00,1.472972972972973,0.08108108108108109,0.13985,15.54554054054054,2.6702912297297297
$AAPL,2021-01-05 22:00:00,1.4722222222222223,0.08333333333333333,0.0994638888888889,15.559999999999999,0.15359647222222228
$AAPL,2021-01-05 23:00:00,2.16,0.02,0.06051,21.803800000000003,2.07332432
$AAPL,2021-01-06 00:00:00,2.409090909090909,0.0,0.05664318181818182,24.094318181818185,2.7574565454545454
$AAPL,2021-01-06 01:00:00,1.7166666666666666,0.03333333333333333,0.07475,17.504666666666665,-0.4499760333333333
$AAPL,2021-01-06 02:00:00,1.9583333333333333,0.10416666666666667,0.02665208333333333,20.628333333333334,2.2149109375
$AAPL,2021-01-06 03:00:00,1.3529411764705883,0.0392156862745098,0.10552352941176471,13.926078431372549,2.014146274509804
$AAPL,2021-01-06 04:00:00,2.452830188679245,0.05660377358490566,0.1683188679245283,25.09735849056604,6.649982433962264
$AAPL,2021-01-06 05:00:00,2.0,0.023255813953488372,0.06176511627906977,20.236046511627908,5.146373674418604
$AAPL,2021-01-06 06:00:00,2.9166666666666665,0.0,0.12912916666666666,29.169583333333335,6.8589166666666666
$AAPL,2021-01-06 07:00:00,3.7419354838709675,0.03225806451612903,0.04153225806451613,37.744193548387095,-0.6493096129032261
$AAPL,2021-01-06 08:00:00,3.793103448275862,0.034482758620689655,0.11152413793103448,38.27758620689655,1.8988914827586212
$AAPL,2021-01-06 09:00:00,1.5,0.047619047619047616,0.009135714285714283,15.479999999999999,-0.8510681428571429
$AAPL,2021-01-06 10:00:00,1.8857142857142857,0.02857142857142857,0.03922857142857143,19.146571428571427,1.2776817714285715
$AAPL,2021-01-06 11:00:00,1.7377049180327868,0.01639344262295082,0.05862295081967213,17.544590163934426,0.7984083278688526
$AAPL,2021-01-06 12:00:00,1.5942028985507246,0.057971014492753624,0.12882608695652176,16.52550724637681,2.2164166666666665
$AAPL,2021-01-06 13:00:00,1.6237623762376239,0.0,0.08438514851485149,16.24178217821782,2.400218475247525
$AAPL,2021-01-06 14:00:00,1.297872340425532,0.02553191489361702,0.061951063829787226,13.238382978723404,1.2417062978723403
$AAPL,2021-01-06 15:00:00,1.4502164502164503,0.05627705627705628,0.12108701298701299,15.069134199134199,3.123499562770563
$AAPL,2021-01-06 16:00:00,1.5648535564853556,0.029288702928870293,0.06971966527196653,15.945523012552302,1.0507002175732219
$AAPL,2021-01-06 17:00:00,1.8918918918918919,0.04504504504504504,0.09827657657657657,19.37288288288288,3.715815882882883
$AAPL,2021-01-06 18:00:00,1.4107142857142858,0.026785714285714284,0.020894642857142855,14.379375,-0.19931827678571432
$AAPL,2021-01-06 19:00:00,1.2923076923076924,0.041025641025641026,-0.04562461538461539,13.337897435897435,-0.13141726153846153
$AAPL,2021-01-06 20:00:00,2.176190476190476,0.03333333333333333,0.03926380952380953,22.09809523809524,1.1728155809523808
$AAPL,2021-01-06 21:00:00,2.771812080536913,0.03355704697986577,0.021397315436241612,28.056577181208056,0.474446731543624
$AAPL,2021-01-06 22:00:00,3.5925925925925926,0.06172839506172839,0.060040740740740735,36.54530864197531,0.07014719753086404
$AAPL,2021-01-06 23:00:00,3.4615384615384617,0.038461538461538464,0.1318230769230769,35.00269230769231,0.0783902115384615
$AAPL,2021-01-07 00:00:00,3.409090909090909,0.022727272727272728,0.04757954545454546,34.32090909090909,-2.9606953409090906
$AAPL,2021-01-07 01:00:00,5.0285714285714285,0.02857142857142857,0.00962,50.574571428571424,-0.519411457142857
$AAPL,2021-01-07 02:00:00,3.935483870967742,0.0,0.15579677419354837,39.357741935483865,6.394170354838709
$AAPL,2021-01-07 03:00:00,3.161290322580645,0.0,0.1550967741935484,31.615483870967743,5.606794419354839
$AAPL,2021-01-07 04:00:00,3.5588235294117645,0.11764705882352941,0.01431764705882353,36.76735294117647,0.7628018235294118
$AAPL,2021-01-07 05:00:00,1.7647058823529411,0.058823529411764705,-0.09087058823529412,18.23941176470588,-0.13853005882352926
$AAPL,2021-01-07 06:00:00,5.8125,0.125,0.0936125,59.376875,9.86016175
$AAPL,2021-01-07 07:00:00,4.3125,0.1875,0.10803750000000001,45.000625,6.593999999999999
$AAPL,2021-01-07 08:00:00,3.7142857142857144,0.07142857142857142,0.1793357142857143,37.85785714285714,12.733357142857143
$AAPL,2021-01-07 09:00:00,2.6666666666666665,0.0,0.09751333333333334,26.668,0.26930373333333346
